doc,email,date,event,event_id
10000043842,cliente438_0@exemplo.com,2026-09-14,bounce_hard,m1058
10000016101,cliente161_1@exemplo.com,2026-09-20,bounce_hard,m379
10000012700,cliente127_0@exemplo.com,2026-08-18,bounce_hard,m278
10000009580,cliente95_0@exemplo.com,2026-08-31,bounce_hard,m227
10000037605,cliente376_1@exemplo.com,2026-09-17,bounce_hard,m926
10000014826,cliente148_0@exemplo.com,2026-09-09,delivered,m338
10000009903,cliente99_0@exemplo.com,2026-07-29,bounce_hard,m235
10000043095,cliente430_1@exemplo.com,2026-09-21,delivered,m1035
10000003115,cliente31_1@exemplo.com,2026-07-31,delivered,m53
10000006300,cliente63_1@exemplo.com,2026-08-21,delivered,m121
10000023302,cliente233_0@exemplo.com,2026-09-03,bounce_hard,m551
10000008427,cliente84_0@exemplo.com,2026-08-25,delivered,m202
10000032999,cliente329_0@exemplo.com,2026-08-15,bounce_hard,m793
10000020630,cliente206_1@exemplo.com,2026-09-17,delivered,m487
10000048569,cliente485_0@exemplo.com,2026-08-03,delivered,m1178
10000049450,cliente494_0@exemplo.com,2026-08-06,bounce_hard,m1193
10000002305,cliente23_0@exemplo.com,2026-08-16,bounce_hard,m31
10000008508,cliente85_0@exemplo.com,2026-08-17,bounce_soft,m204
10000004600,cliente46_1@exemplo.com,2026-09-23,delivered,m80
10000034428,cliente344_0@exemplo.com,2026-09-08,delivered,m835
10000020478,cliente204_1@exemplo.com,2026-08-10,delivered,m481
10000019976,cliente199_0@exemplo.com,2026-08-22,bounce_hard,m472
10000019895,cliente198_1@exemplo.com,2026-09-14,delivered,m467
10000011649,cliente116_1@exemplo.com,2026-07-27,delivered,m263
10000036552,cliente365_0@exemplo.com,2026-08-25,bounce_hard,m878
10000003972,cliente39_0@exemplo.com,2026-09-07,delivered,m71
10000036803,cliente368_1@exemplo.com,2026-08-18,bounce_hard,m895
10000043842,cliente438_0@exemplo.com,2026-08-30,bounce_hard,m1060
10000046191,cliente461_0@exemplo.com,2026-09-19,delivered,m1124
10000002739,cliente27_1@exemplo.com,2026-08-01,delivered,m41
10000025780,CLIENTE257_0@EXEMPLO.COM,2026-08-29,click,m616
10000015555,cliente155_0@exemplo.com,2026-08-06,bounce_hard,m363
10000028029,CLIENTE280_1@EXEMPLO.COM,2026-08-28,bounce_hard,m658
10000026409,cliente264_0@exemplo.com,2026-09-15,bounce_hard,m628
10000045977,cliente459_1@exemplo.com,2026-08-20,bounce_hard,m1118
10000003891,cliente38_0@exemplo.com,2026-09-08,delivered,m66
10000028029,cliente280_1@exemplo.com,2026-09-15,bounce_hard,m660
10000013774,cliente137_0@exemplo.com,2026-08-10,delivered,m298
10000037010,cliente370_0@exemplo.com,2026-08-31,bounce_hard,m899
10000001090,cliente10_0@exemplo.com,2026-08-23,click,m15
10000013773,cliente137_0@exemplo.com,2026-09-11,delivered,m299
10000029262,cliente292_1@exemplo.com,2026-09-08,delivered,m708
10000007021,cliente70_0@exemplo.com,2026-09-03,bounce_hard,m153
10000042609,cliente426_0@exemplo.com,2026-08-04,delivered,m1023
10000017760,cliente177_1@exemplo.com,2026-08-09,bounce_hard,m410
10000042366,cliente423_0@exemplo.com,2026-08-23,delivered,m1018
10000023221,cliente232_1@exemplo.com,2026-08-31,bounce_hard,m545
10000010758,cliente107_1@exemplo.com,2026-08-09,delivered,m249
10000018902,cliente189_0@exemplo.com,2026-08-09,open,m442
10000029343,cliente293_0@exemplo.com,2026-09-10,bounce_hard,m713
10000027561,CLIENTE275_0@EXEMPLO.COM,2026-08-12,delivered,m651
10000016284,cliente162_0@exemplo.com,2026-09-12,delivered,m383
10000042609,CLIENTE426_0@EXEMPLO.COM,2026-08-16,delivered,m1022
10000022500,cliente225_0@exemplo.com,2026-08-12,bounce_hard,m522
10000001929,cliente19_0@exemplo.com,2026-07-30,bounce_hard,m22
10000028100,cliente281_1@exemplo.com,2026-08-31,click,m667
10000035904,cliente359_0@exemplo.com,2026-08-15,bounce_hard,m864
10000008770,cliente87_0@exemplo.com,2026-09-16,delivered,m216
10000033537,CLIENTE335_1@EXEMPLO.COM,2026-08-29,delivered,m805
10000004278,cliente42_0@exemplo.com,2026-08-22,delivered,m74
10000009660,cliente96_1@exemplo.com,2026-08-30,delivered,m230
10000023140,cliente231_0@exemplo.com,2026-09-11,bounce_hard,m540
10000016870,cliente168_1@exemplo.com,2026-09-07,bounce_hard,m395
10000031593,cliente315_0@exemplo.com,2026-09-18,bounce_hard,m758
10000018490,cliente184_0@exemplo.com,2026-09-17,delivered,m426
10000022683,CLIENTE226_0@EXEMPLO.COM,2026-08-20,delivered,m525
10000008427,cliente84_0@exemplo.com,2026-07-30,delivered,m198
10000039659,cliente396_0@exemplo.com,2026-08-01,delivered,m965
10000015393,CLIENTE153_0@EXEMPLO.COM,2026-09-08,bounce_hard,m357
10000036714,cliente367_1@exemplo.com,2026-08-24,delivered,m890
10000007374,cliente73_1@exemplo.com,2026-08-26,delivered,m163
10000010405,cliente104_0@exemplo.com,2026-07-27,delivered,m241
10000010758,cliente107_1@exemplo.com,2026-08-06,delivered,m251
