token,campanha,mensagem_id,id_cliente,contato,tipo,canal,link,preparada_em
zys2tqc6ployvh47,CAMP-NOVOS-2026-09,MSG-V1,C0000554,11955905032,telefone,sms,https://portal.exemplo.com.br/r/zys2tqc6ployvh47,2026-09-18
qpeknq2efbiatdgq,CAMP-NOVOS-2026-09,MSG-V1,C0000554,11955905032,telefone,whatsapp,https://portal.exemplo.com.br/r/qpeknq2efbiatdgq,2026-09-18
dfree6bbnckbxzpt,CAMP-NOVOS-2026-09,MSG-V1,C0000554,11955905032,telefone,rcs,https://portal.exemplo.com.br/r/dfree6bbnckbxzpt,2026-09-18
bjsqfpvaettwywd7,CAMP-NOVOS-2026-09,MSG-V1,C0000554,cliente554_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/bjsqfpvaettwywd7,2026-09-18
allspspexqof234c,CAMP-NOVOS-2026-09,MSG-V1,C0000555,11986546634,telefone,sms,https://portal.exemplo.com.br/r/allspspexqof234c,2026-09-18
qlkepgfmm23c5hwu,CAMP-NOVOS-2026-09,MSG-V1,C0000555,11986546634,telefone,whatsapp,https://portal.exemplo.com.br/r/qlkepgfmm23c5hwu,2026-09-18
lzncrjnoiw22idyz,CAMP-NOVOS-2026-09,MSG-V1,C0000555,11986546634,telefone,rcs,https://portal.exemplo.com.br/r/lzncrjnoiw22idyz,2026-09-18
sifqgo73qfogwhli,CAMP-NOVOS-2026-09,MSG-V1,C0000555,11990145249,telefone,sms,https://portal.exemplo.com.br/r/sifqgo73qfogwhli,2026-09-18
rhbjun3cenexsg7m,CAMP-NOVOS-2026-09,MSG-V1,C0000555,11990145249,telefone,whatsapp,https://portal.exemplo.com.br/r/rhbjun3cenexsg7m,2026-09-18
snk3in6cdeevsgjg,CAMP-NOVOS-2026-09,MSG-V1,C0000555,11990145249,telefone,rcs,https://portal.exemplo.com.br/r/snk3in6cdeevsgjg,2026-09-18
b26ezb6jwkyku47g,CAMP-NOVOS-2026-09,MSG-V1,C0000555,11987643527,telefone,sms,https://portal.exemplo.com.br/r/b26ezb6jwkyku47g,2026-09-18
xjzzt3cvo34bc2eu,CAMP-NOVOS-2026-09,MSG-V1,C0000555,11987643527,telefone,whatsapp,https://portal.exemplo.com.br/r/xjzzt3cvo34bc2eu,2026-09-18
p26recbnn4wbqmu7,CAMP-NOVOS-2026-09,MSG-V1,C0000555,11987643527,telefone,rcs,https://portal.exemplo.com.br/r/p26recbnn4wbqmu7,2026-09-18
m7tqmf2fap67bslp,CAMP-NOVOS-2026-09,MSG-V1,C0000555,cliente555_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/m7tqmf2fap67bslp,2026-09-18
imfqqhxilancn4j6,CAMP-NOVOS-2026-09,MSG-V1,C0000555,cliente555_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/imfqqhxilancn4j6,2026-09-18
vc5h35n775oj7ccb,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11970473000,telefone,sms,https://portal.exemplo.com.br/r/vc5h35n775oj7ccb,2026-09-18
qgtlokknfnktjsux,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11970473000,telefone,whatsapp,https://portal.exemplo.com.br/r/qgtlokknfnktjsux,2026-09-18
hvo65e2qmncoc3sa,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11970473000,telefone,rcs,https://portal.exemplo.com.br/r/hvo65e2qmncoc3sa,2026-09-18
sgmoqd3hodpiev6n,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11926873477,telefone,sms,https://portal.exemplo.com.br/r/sgmoqd3hodpiev6n,2026-09-18
wg4f57q4hjdmzt54,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11926873477,telefone,whatsapp,https://portal.exemplo.com.br/r/wg4f57q4hjdmzt54,2026-09-18
c7yej6cj7rlmq5gw,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11926873477,telefone,rcs,https://portal.exemplo.com.br/r/c7yej6cj7rlmq5gw,2026-09-18
xd3m4we2ufnrj3h7,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11987628449,telefone,sms,https://portal.exemplo.com.br/r/xd3m4we2ufnrj3h7,2026-09-18
icozlnlprhk3cscs,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11987628449,telefone,whatsapp,https://portal.exemplo.com.br/r/icozlnlprhk3cscs,2026-09-18
vxzf7vqai3pmp6ol,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11987628449,telefone,rcs,https://portal.exemplo.com.br/r/vxzf7vqai3pmp6ol,2026-09-18
duvxpaq2ne6t2242,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11935186888,telefone,sms,https://portal.exemplo.com.br/r/duvxpaq2ne6t2242,2026-09-18
s65s7po5gu7myavd,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11935186888,telefone,whatsapp,https://portal.exemplo.com.br/r/s65s7po5gu7myavd,2026-09-18
kjzeclmoydw63ej6,CAMP-NOVOS-2026-09,MSG-V1,C0000556,11935186888,telefone,rcs,https://portal.exemplo.com.br/r/kjzeclmoydw63ej6,2026-09-18
2sh4npf6fryhgux4,CAMP-NOVOS-2026-09,MSG-V1,C0000557,11912173155,telefone,sms,https://portal.exemplo.com.br/r/2sh4npf6fryhgux4,2026-09-18
yrlz5tzufjb2wpnl,CAMP-NOVOS-2026-09,MSG-V1,C0000557,11912173155,telefone,whatsapp,https://portal.exemplo.com.br/r/yrlz5tzufjb2wpnl,2026-09-18
cr7pd6gj6lo65w2a,CAMP-NOVOS-2026-09,MSG-V1,C0000557,11912173155,telefone,rcs,https://portal.exemplo.com.br/r/cr7pd6gj6lo65w2a,2026-09-18
2vwd7ldqaert2bnh,CAMP-NOVOS-2026-09,MSG-V1,C0000557,11926743037,telefone,sms,https://portal.exemplo.com.br/r/2vwd7ldqaert2bnh,2026-09-18
3ki2g6r3y737qgog,CAMP-NOVOS-2026-09,MSG-V1,C0000557,11926743037,telefone,whatsapp,https://portal.exemplo.com.br/r/3ki2g6r3y737qgog,2026-09-18
scrxbdkajz64xvjq,CAMP-NOVOS-2026-09,MSG-V1,C0000557,11926743037,telefone,rcs,https://portal.exemplo.com.br/r/scrxbdkajz64xvjq,2026-09-18
c3o2up5p6tknt2il,CAMP-NOVOS-2026-09,MSG-V1,C0000557,11971202946,telefone,sms,https://portal.exemplo.com.br/r/c3o2up5p6tknt2il,2026-09-18
tqtprf7jx2vmecmg,CAMP-NOVOS-2026-09,MSG-V1,C0000557,11971202946,telefone,whatsapp,https://portal.exemplo.com.br/r/tqtprf7jx2vmecmg,2026-09-18
ffqxwevq77jaj6ak,CAMP-NOVOS-2026-09,MSG-V1,C0000557,11971202946,telefone,rcs,https://portal.exemplo.com.br/r/ffqxwevq77jaj6ak,2026-09-18
lnq3wjgouijk6llk,CAMP-NOVOS-2026-09,MSG-V1,C0000557,cliente557_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/lnq3wjgouijk6llk,2026-09-18
2jphiosigzrumsex,CAMP-NOVOS-2026-09,MSG-V1,C0000557,cliente557_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/2jphiosigzrumsex,2026-09-18
7ktteusdn6j2vpia,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11995108432,telefone,sms,https://portal.exemplo.com.br/r/7ktteusdn6j2vpia,2026-09-18
zfadf46tpqhasjr5,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11995108432,telefone,whatsapp,https://portal.exemplo.com.br/r/zfadf46tpqhasjr5,2026-09-18
r3oo4rppcghvylc3,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11995108432,telefone,rcs,https://portal.exemplo.com.br/r/r3oo4rppcghvylc3,2026-09-18
v3fn3rk6csbk6lew,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11923317762,telefone,sms,https://portal.exemplo.com.br/r/v3fn3rk6csbk6lew,2026-09-18
accipblf2byjqhi3,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11923317762,telefone,whatsapp,https://portal.exemplo.com.br/r/accipblf2byjqhi3,2026-09-18
b6h5a2b66o2dtwcu,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11923317762,telefone,rcs,https://portal.exemplo.com.br/r/b6h5a2b66o2dtwcu,2026-09-18
dvzw5wstdy4m3nky,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11923933416,telefone,sms,https://portal.exemplo.com.br/r/dvzw5wstdy4m3nky,2026-09-18
qmotxwmnb3wrz6hq,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11923933416,telefone,whatsapp,https://portal.exemplo.com.br/r/qmotxwmnb3wrz6hq,2026-09-18
va5o72k7jenf727p,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11923933416,telefone,rcs,https://portal.exemplo.com.br/r/va5o72k7jenf727p,2026-09-18
ibx2vh5w5blpb2nf,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11965201022,telefone,sms,https://portal.exemplo.com.br/r/ibx2vh5w5blpb2nf,2026-09-18
u4wng7et2d4dghg4,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11965201022,telefone,whatsapp,https://portal.exemplo.com.br/r/u4wng7et2d4dghg4,2026-09-18
ee2itghj4wka7p3g,CAMP-NOVOS-2026-09,MSG-V1,C0000558,11965201022,telefone,rcs,https://portal.exemplo.com.br/r/ee2itghj4wka7p3g,2026-09-18
mug2wbrc3r3sxsrf,CAMP-NOVOS-2026-09,MSG-V1,C0000558,cliente558_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/mug2wbrc3r3sxsrf,2026-09-18
c7j226tzc6pvpknx,CAMP-NOVOS-2026-09,MSG-V1,C0000558,cliente558_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/c7j226tzc6pvpknx,2026-09-18
dvpqpumqsxkkcstw,CAMP-NOVOS-2026-09,MSG-V1,C0000559,11925368078,telefone,sms,https://portal.exemplo.com.br/r/dvpqpumqsxkkcstw,2026-09-18
45d33ybvjdd4k4t6,CAMP-NOVOS-2026-09,MSG-V1,C0000559,11925368078,telefone,whatsapp,https://portal.exemplo.com.br/r/45d33ybvjdd4k4t6,2026-09-18
6m6ltrs2auw2hbf3,CAMP-NOVOS-2026-09,MSG-V1,C0000559,11925368078,telefone,rcs,https://portal.exemplo.com.br/r/6m6ltrs2auw2hbf3,2026-09-18
zpjvfr4djed5wwgk,CAMP-NOVOS-2026-09,MSG-V1,C0000559,11926702129,telefone,sms,https://portal.exemplo.com.br/r/zpjvfr4djed5wwgk,2026-09-18
iwalcly6eh7jo5cg,CAMP-NOVOS-2026-09,MSG-V1,C0000559,11926702129,telefone,whatsapp,https://portal.exemplo.com.br/r/iwalcly6eh7jo5cg,2026-09-18
efqo33v5edgipbog,CAMP-NOVOS-2026-09,MSG-V1,C0000559,11926702129,telefone,rcs,https://portal.exemplo.com.br/r/efqo33v5edgipbog,2026-09-18
qzle5cibjauxognp,CAMP-NOVOS-2026-09,MSG-V1,C0000559,cliente559_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/qzle5cibjauxognp,2026-09-18
picrq3foya7g6a2v,CAMP-NOVOS-2026-09,MSG-V1,C0000560,11945500464,telefone,sms,https://portal.exemplo.com.br/r/picrq3foya7g6a2v,2026-09-18
uec2ff5f6pcxo4u5,CAMP-NOVOS-2026-09,MSG-V1,C0000560,11945500464,telefone,whatsapp,https://portal.exemplo.com.br/r/uec2ff5f6pcxo4u5,2026-09-18
o3j2mrpmbojejdwo,CAMP-NOVOS-2026-09,MSG-V1,C0000560,11945500464,telefone,rcs,https://portal.exemplo.com.br/r/o3j2mrpmbojejdwo,2026-09-18
xd2dljakv24xmnyw,CAMP-NOVOS-2026-09,MSG-V1,C0000560,11965662309,telefone,sms,https://portal.exemplo.com.br/r/xd2dljakv24xmnyw,2026-09-18
wkth7tt6pd7riat6,CAMP-NOVOS-2026-09,MSG-V1,C0000560,11965662309,telefone,whatsapp,https://portal.exemplo.com.br/r/wkth7tt6pd7riat6,2026-09-18
s74eh7ilnj4qddzp,CAMP-NOVOS-2026-09,MSG-V1,C0000560,11965662309,telefone,rcs,https://portal.exemplo.com.br/r/s74eh7ilnj4qddzp,2026-09-18
27d62f5fygwnfgsc,CAMP-NOVOS-2026-09,MSG-V1,C0000560,11965640853,telefone,sms,https://portal.exemplo.com.br/r/27d62f5fygwnfgsc,2026-09-18
mzpzlyvty2ognxsb,CAMP-NOVOS-2026-09,MSG-V1,C0000560,11965640853,telefone,whatsapp,https://portal.exemplo.com.br/r/mzpzlyvty2ognxsb,2026-09-18
mjidu4ujondww37z,CAMP-NOVOS-2026-09,MSG-V1,C0000560,11965640853,telefone,rcs,https://portal.exemplo.com.br/r/mjidu4ujondww37z,2026-09-18
awokuuu74cvdd3sf,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11935858441,telefone,sms,https://portal.exemplo.com.br/r/awokuuu74cvdd3sf,2026-09-18
tqsshsjt5ayucxln,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11935858441,telefone,whatsapp,https://portal.exemplo.com.br/r/tqsshsjt5ayucxln,2026-09-18
qd2uhhr223hqskck,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11935858441,telefone,rcs,https://portal.exemplo.com.br/r/qd2uhhr223hqskck,2026-09-18
enj3ejjgddm2pylm,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11916923083,telefone,sms,https://portal.exemplo.com.br/r/enj3ejjgddm2pylm,2026-09-18
4ei72fs64o34m2xf,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11916923083,telefone,whatsapp,https://portal.exemplo.com.br/r/4ei72fs64o34m2xf,2026-09-18
4xjpcbh4h3zwmrcl,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11916923083,telefone,rcs,https://portal.exemplo.com.br/r/4xjpcbh4h3zwmrcl,2026-09-18
o4qlxxphdepnjahx,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11927296700,telefone,sms,https://portal.exemplo.com.br/r/o4qlxxphdepnjahx,2026-09-18
lwfvg5ul2yij47n4,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11927296700,telefone,whatsapp,https://portal.exemplo.com.br/r/lwfvg5ul2yij47n4,2026-09-18
lewcyl3bytavtk3v,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11927296700,telefone,rcs,https://portal.exemplo.com.br/r/lewcyl3bytavtk3v,2026-09-18
hrvisgvgxdq3mvsg,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11933315937,telefone,sms,https://portal.exemplo.com.br/r/hrvisgvgxdq3mvsg,2026-09-18
lpbomjv44p4iviz2,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11933315937,telefone,whatsapp,https://portal.exemplo.com.br/r/lpbomjv44p4iviz2,2026-09-18
fsn6bpvgwu4m6yow,CAMP-NOVOS-2026-09,MSG-V1,C0000561,11933315937,telefone,rcs,https://portal.exemplo.com.br/r/fsn6bpvgwu4m6yow,2026-09-18
okcxow6niqgrq63p,CAMP-NOVOS-2026-09,MSG-V1,C0000561,cliente561_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/okcxow6niqgrq63p,2026-09-18
wnabpgqybvkg664x,CAMP-NOVOS-2026-09,MSG-V1,C0000562,11931347754,telefone,sms,https://portal.exemplo.com.br/r/wnabpgqybvkg664x,2026-09-18
gzxmm2eu2i4vkjf5,CAMP-NOVOS-2026-09,MSG-V1,C0000562,11931347754,telefone,whatsapp,https://portal.exemplo.com.br/r/gzxmm2eu2i4vkjf5,2026-09-18
w4qumrdm7qnbjzei,CAMP-NOVOS-2026-09,MSG-V1,C0000562,11931347754,telefone,rcs,https://portal.exemplo.com.br/r/w4qumrdm7qnbjzei,2026-09-18
prteiz5dywgbqe4i,CAMP-NOVOS-2026-09,MSG-V1,C0000562,11922517871,telefone,sms,https://portal.exemplo.com.br/r/prteiz5dywgbqe4i,2026-09-18
hbljyxzycvcjw376,CAMP-NOVOS-2026-09,MSG-V1,C0000562,11922517871,telefone,whatsapp,https://portal.exemplo.com.br/r/hbljyxzycvcjw376,2026-09-18
l6gbrd757rmcs7ax,CAMP-NOVOS-2026-09,MSG-V1,C0000562,11922517871,telefone,rcs,https://portal.exemplo.com.br/r/l6gbrd757rmcs7ax,2026-09-18
dktatuale66vkq3v,CAMP-NOVOS-2026-09,MSG-V1,C0000562,11989629793,telefone,sms,https://portal.exemplo.com.br/r/dktatuale66vkq3v,2026-09-18
d7tmlbe7przjdmvn,CAMP-NOVOS-2026-09,MSG-V1,C0000562,11989629793,telefone,whatsapp,https://portal.exemplo.com.br/r/d7tmlbe7przjdmvn,2026-09-18
p47gzpnte3atnz5n,CAMP-NOVOS-2026-09,MSG-V1,C0000562,11989629793,telefone,rcs,https://portal.exemplo.com.br/r/p47gzpnte3atnz5n,2026-09-18
t5ydfxejeylvsjzz,CAMP-NOVOS-2026-09,MSG-V1,C0000562,cliente562_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/t5ydfxejeylvsjzz,2026-09-18
hmhz257pvtsqgrcz,CAMP-NOVOS-2026-09,MSG-V1,C0000562,cliente562_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/hmhz257pvtsqgrcz,2026-09-18
pn2ehvqbc3u3obzd,CAMP-NOVOS-2026-09,MSG-V1,C0000563,11949852264,telefone,sms,https://portal.exemplo.com.br/r/pn2ehvqbc3u3obzd,2026-09-18
efhvw6ezrillbe5p,CAMP-NOVOS-2026-09,MSG-V1,C0000563,11949852264,telefone,whatsapp,https://portal.exemplo.com.br/r/efhvw6ezrillbe5p,2026-09-18
a3gg7kbyawj5cuyu,CAMP-NOVOS-2026-09,MSG-V1,C0000563,11949852264,telefone,rcs,https://portal.exemplo.com.br/r/a3gg7kbyawj5cuyu,2026-09-18
udd4o4libolnussy,CAMP-NOVOS-2026-09,MSG-V1,C0000563,11942917490,telefone,sms,https://portal.exemplo.com.br/r/udd4o4libolnussy,2026-09-18
kldztdjzm6vk5lix,CAMP-NOVOS-2026-09,MSG-V1,C0000563,11942917490,telefone,whatsapp,https://portal.exemplo.com.br/r/kldztdjzm6vk5lix,2026-09-18
45ugw5ecwilnh5ta,CAMP-NOVOS-2026-09,MSG-V1,C0000563,11942917490,telefone,rcs,https://portal.exemplo.com.br/r/45ugw5ecwilnh5ta,2026-09-18
z5bzp7jp5giviq6e,CAMP-NOVOS-2026-09,MSG-V1,C0000563,cliente563_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/z5bzp7jp5giviq6e,2026-09-18
tusdd2ibra6zfv7y,CAMP-NOVOS-2026-09,MSG-V1,C0000564,11924371585,telefone,sms,https://portal.exemplo.com.br/r/tusdd2ibra6zfv7y,2026-09-18
ji4msjfqgqepyliz,CAMP-NOVOS-2026-09,MSG-V1,C0000564,11924371585,telefone,whatsapp,https://portal.exemplo.com.br/r/ji4msjfqgqepyliz,2026-09-18
pwqx7ifovl7f4ju4,CAMP-NOVOS-2026-09,MSG-V1,C0000564,11924371585,telefone,rcs,https://portal.exemplo.com.br/r/pwqx7ifovl7f4ju4,2026-09-18
6vng7hk46ekxvdjk,CAMP-NOVOS-2026-09,MSG-V1,C0000564,cliente564_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/6vng7hk46ekxvdjk,2026-09-18
3ydgahcwmucof7qb,CAMP-NOVOS-2026-09,MSG-V1,C0000565,11993977718,telefone,sms,https://portal.exemplo.com.br/r/3ydgahcwmucof7qb,2026-09-18
co5tuiaemnrygjtj,CAMP-NOVOS-2026-09,MSG-V1,C0000565,11993977718,telefone,whatsapp,https://portal.exemplo.com.br/r/co5tuiaemnrygjtj,2026-09-18
h2efs4evhc3mapli,CAMP-NOVOS-2026-09,MSG-V1,C0000565,11993977718,telefone,rcs,https://portal.exemplo.com.br/r/h2efs4evhc3mapli,2026-09-18
wfhy2zm7riauzgnr,CAMP-NOVOS-2026-09,MSG-V1,C0000565,cliente565_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/wfhy2zm7riauzgnr,2026-09-18
u4tzkjdcpkju64mv,CAMP-NOVOS-2026-09,MSG-V1,C0000565,cliente565_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/u4tzkjdcpkju64mv,2026-09-18
elu5wvibtbind6ay,CAMP-NOVOS-2026-09,MSG-V1,C0000566,11956544523,telefone,sms,https://portal.exemplo.com.br/r/elu5wvibtbind6ay,2026-09-18
yg2yxrtajyy47dnm,CAMP-NOVOS-2026-09,MSG-V1,C0000566,11956544523,telefone,whatsapp,https://portal.exemplo.com.br/r/yg2yxrtajyy47dnm,2026-09-18
knzoi5k42nwdbpp7,CAMP-NOVOS-2026-09,MSG-V1,C0000566,11956544523,telefone,rcs,https://portal.exemplo.com.br/r/knzoi5k42nwdbpp7,2026-09-18
vrty4denlpdjnpbn,CAMP-NOVOS-2026-09,MSG-V1,C0000566,cliente566_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/vrty4denlpdjnpbn,2026-09-18
i7fjitc234ccmuno,CAMP-NOVOS-2026-09,MSG-V1,C0000566,cliente566_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/i7fjitc234ccmuno,2026-09-18
x3o5ghqebnuccv5e,CAMP-NOVOS-2026-09,MSG-V1,C0000567,11925406645,telefone,sms,https://portal.exemplo.com.br/r/x3o5ghqebnuccv5e,2026-09-18
xjgwdie5y7psiwju,CAMP-NOVOS-2026-09,MSG-V1,C0000567,11925406645,telefone,whatsapp,https://portal.exemplo.com.br/r/xjgwdie5y7psiwju,2026-09-18
3m5wuo45ivisdqmf,CAMP-NOVOS-2026-09,MSG-V1,C0000567,11925406645,telefone,rcs,https://portal.exemplo.com.br/r/3m5wuo45ivisdqmf,2026-09-18
7i5wlw6cidjij275,CAMP-NOVOS-2026-09,MSG-V1,C0000567,11928597882,telefone,sms,https://portal.exemplo.com.br/r/7i5wlw6cidjij275,2026-09-18
bfx7usuexvic43fl,CAMP-NOVOS-2026-09,MSG-V1,C0000567,11928597882,telefone,whatsapp,https://portal.exemplo.com.br/r/bfx7usuexvic43fl,2026-09-18
io2te6hme4kiizbn,CAMP-NOVOS-2026-09,MSG-V1,C0000567,11928597882,telefone,rcs,https://portal.exemplo.com.br/r/io2te6hme4kiizbn,2026-09-18
64xbspvj4e4ppei4,CAMP-NOVOS-2026-09,MSG-V1,C0000567,cliente567_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/64xbspvj4e4ppei4,2026-09-18
uhf26tvy77mjrrgo,CAMP-NOVOS-2026-09,MSG-V1,C0000567,cliente567_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/uhf26tvy77mjrrgo,2026-09-18
tenfmpa2nrstrtsj,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11935911301,telefone,sms,https://portal.exemplo.com.br/r/tenfmpa2nrstrtsj,2026-09-18
uyc42gzvudndsoj5,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11935911301,telefone,whatsapp,https://portal.exemplo.com.br/r/uyc42gzvudndsoj5,2026-09-18
of7hww3w4ualmqrg,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11935911301,telefone,rcs,https://portal.exemplo.com.br/r/of7hww3w4ualmqrg,2026-09-18
37yzjpeyeesh4gzh,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11947726289,telefone,sms,https://portal.exemplo.com.br/r/37yzjpeyeesh4gzh,2026-09-18
6wtiubxl3vv2jxz3,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11947726289,telefone,whatsapp,https://portal.exemplo.com.br/r/6wtiubxl3vv2jxz3,2026-09-18
5luu7sw54tnftvah,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11947726289,telefone,rcs,https://portal.exemplo.com.br/r/5luu7sw54tnftvah,2026-09-18
qvlzruh7v5jw5miz,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11988863503,telefone,sms,https://portal.exemplo.com.br/r/qvlzruh7v5jw5miz,2026-09-18
etiwwcucinbkeg4c,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11988863503,telefone,whatsapp,https://portal.exemplo.com.br/r/etiwwcucinbkeg4c,2026-09-18
ctymfcdvh7wawjue,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11988863503,telefone,rcs,https://portal.exemplo.com.br/r/ctymfcdvh7wawjue,2026-09-18
lvjqvpdgbkqpemdc,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11975475674,telefone,sms,https://portal.exemplo.com.br/r/lvjqvpdgbkqpemdc,2026-09-18
s6bu2yhe2yo42fek,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11975475674,telefone,whatsapp,https://portal.exemplo.com.br/r/s6bu2yhe2yo42fek,2026-09-18
7ixrm73fsi427jdc,CAMP-NOVOS-2026-09,MSG-V1,C0000568,11975475674,telefone,rcs,https://portal.exemplo.com.br/r/7ixrm73fsi427jdc,2026-09-18
wjt57zqsych7iex7,CAMP-NOVOS-2026-09,MSG-V1,C0000568,cliente568_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/wjt57zqsych7iex7,2026-09-18
tkkkei3wtrqwhtj3,CAMP-NOVOS-2026-09,MSG-V1,C0000569,11918625670,telefone,sms,https://portal.exemplo.com.br/r/tkkkei3wtrqwhtj3,2026-09-18
vam3kunnha6m5j5k,CAMP-NOVOS-2026-09,MSG-V1,C0000569,11918625670,telefone,whatsapp,https://portal.exemplo.com.br/r/vam3kunnha6m5j5k,2026-09-18
p5ktyxhmu44fijql,CAMP-NOVOS-2026-09,MSG-V1,C0000569,11918625670,telefone,rcs,https://portal.exemplo.com.br/r/p5ktyxhmu44fijql,2026-09-18
pat4ie3w5dzpg56f,CAMP-NOVOS-2026-09,MSG-V1,C0000569,11978633149,telefone,sms,https://portal.exemplo.com.br/r/pat4ie3w5dzpg56f,2026-09-18
r24w5vekqvxad7h4,CAMP-NOVOS-2026-09,MSG-V1,C0000569,11978633149,telefone,whatsapp,https://portal.exemplo.com.br/r/r24w5vekqvxad7h4,2026-09-18
ufjxvbqsav6crrhi,CAMP-NOVOS-2026-09,MSG-V1,C0000569,11978633149,telefone,rcs,https://portal.exemplo.com.br/r/ufjxvbqsav6crrhi,2026-09-18
7fql4tafqmgt25ic,CAMP-NOVOS-2026-09,MSG-V1,C0000569,11991051682,telefone,sms,https://portal.exemplo.com.br/r/7fql4tafqmgt25ic,2026-09-18
jpbuj5snhxhircbc,CAMP-NOVOS-2026-09,MSG-V1,C0000569,11991051682,telefone,whatsapp,https://portal.exemplo.com.br/r/jpbuj5snhxhircbc,2026-09-18
rcv26zauka26l2pz,CAMP-NOVOS-2026-09,MSG-V1,C0000569,11991051682,telefone,rcs,https://portal.exemplo.com.br/r/rcv26zauka26l2pz,2026-09-18
kkdskgfwlsjwpaqd,CAMP-NOVOS-2026-09,MSG-V1,C0000569,cliente569_0@exemplo.com,email,email,https://portal.exemplo.com.br/r/kkdskgfwlsjwpaqd,2026-09-18
m65mpmm27f44ruh6,CAMP-NOVOS-2026-09,MSG-V1,C0000569,cliente569_1@exemplo.com,email,email,https://portal.exemplo.com.br/r/m65mpmm27f44ruh6,2026-09-18
ftljveagre6j7m3m,CAMP-NOVOS-2026-09,MSG-V1,C0000570,11926415312,telefone,sms,https://portal.exemplo.com.br/r/ftljveagre6j7m3m,2026-09-18
zygr643ft6wmao7u,CAMP-NOVOS-2026-09,MSG-V1,C0000570,11926415312,telefone,whatsapp,https://portal.exemplo.com.br/r/zygr643ft6wmao7u,2026-09-18
lc2texj7b7gd2np7,CAMP-NOVOS-2026-09,MSG-V1,C0000570,11926415312,telefone,rcs,https://portal.exemplo.com.br/r/lc2texj7b7gd2np7,2026-09-18
nzistph2scr3shzl,CAMP-NOVOS-2026-09,MSG-V1,C0000570,11954140102,telefone,sms,https://portal.exemplo.com.br/r/nzistph2scr3shzl,2026-09-18
