id_cliente;contato;tipo;origem;cpf;whatsapp_valido;atualizado_em
C0000331;11990448089;telefone;bureau;;1;2026-07-25
C0000331;cliente331_0@exemplo.com;email;bureau;10000033103;0;2026-07-25
C0000331;cliente331_1@exemplo.com;email;cadastro;10000033103;0;2026-07-25
C0000332;11949536330;telefone;cadastro;;1;2026-07-13
C0000333;(11) 94721-6895;telefone;enriquecimento;;0;2026-07-23
C0000333;(11) 96137-8412;telefone;bureau;;0;2026-07-23
C0000333;11944660198;telefone;bureau;;1;2026-07-23
C0000333;cliente333_0@exemplo.com;email;enriquecimento;10000033375;1;2026-07-23
C0000334;11969268093;telefone;bureau;;1;2026-07-16
C0000334;11923862962;telefone;enriquecimento;10000033456;1;2026-07-16
C0000334;11943634472;telefone;cadastro;;1;2026-07-16
C0000334;11976800348;telefone;cadastro;10000033456;0;2026-07-16
C0000335;11919408620;telefone;enriquecimento;10000033537;1;2026-07-25
C0000335;11974701849;telefone;bureau;;1;2026-07-25
C0000335;(11) 95817-3202;telefone;bureau;10000033537;1;2026-07-25
C0000335;11917408103;telefone;bureau;10000033537;0;2026-07-25
C0000335;cliente335_0@exemplo.com;email;enriquecimento;10000033537;0;2026-07-25
C0000335;cliente335_1@exemplo.com;email;enriquecimento;10000033537;0;2026-07-25
C0000336;(11) 99868-2228;telefone;cadastro;10000033618;0;2026-07-24
C0000337;11975663681;telefone;enriquecimento;10000033707;1;2026-07-20
C0000337;(11) 98255-1667;telefone;bureau;10000033707;1;2026-07-20
C0000337;cliente337_0@exemplo.com;email;bureau;10000033707;0;2026-07-20
C0000338;(11) 98201-6051;telefone;cadastro;10000033880;1;2026-07-14
C0000338;(11) 91966-8169;telefone;bureau;10000033880;1;2026-07-14
C0000338;(11) 99775-5782;telefone;cadastro;;1;2026-07-14
C0000338;(11) 99299-6496;telefone;enriquecimento;;0;2026-07-14
C0000339;(11) 92427-1532;telefone;cadastro;;1;2026-07-22
C0000339;cliente339_0@exemplo.com;email;bureau;10000033960;1;2026-07-22
C0000339;cliente339_1@exemplo.com;email;cadastro;10000033960;0;2026-07-22
C0000340;11916118522;telefone;cadastro;10000034002;1;2026-07-16
C0000340;11955030548;telefone;enriquecimento;10000034002;1;2026-07-16
C0000340;cliente340_0@exemplo.com;email;enriquecimento;10000034002;0;2026-07-16
C0000341;(11) 97535-9668;telefone;cadastro;;1;2026-07-20
C0000341;(11) 91096-9588;telefone;bureau;10000034185;0;2026-07-20
C0000341;11997477181;telefone;cadastro;10000034185;1;2026-07-20
C0000341;11973889312;telefone;bureau;10000034185;1;2026-07-20
C0000341;cliente341_0@exemplo.com;email;enriquecimento;10000034185;0;2026-07-20
C0000341;cliente341_1@exemplo.com;email;enriquecimento;10000034185;0;2026-07-20
C0000342;(11) 95668-8115;telefone;cadastro;10000034266;1;2026-07-13
C0000342;cliente342_0@exemplo.com;email;bureau;10000034266;0;2026-07-13
C0000342;cliente342_1@exemplo.com;email;bureau;;0;2026-07-13
C0000343;11925123535;telefone;cadastro;10000034347;0;2026-07-24
C0000343;11973674613;telefone;bureau;10000034347;1;2026-07-24
C0000344;11982123324;telefone;cadastro;10000034428;1;2026-07-16
C0000344;11913901068;telefone;enriquecimento;;1;2026-07-16
C0000344;(11) 94158-1408;telefone;cadastro;10000034428;0;2026-07-16
C0000344;(11) 95375-1263;telefone;enriquecimento;10000034428;0;2026-07-16
C0000344;cliente344_0@exemplo.com;email;bureau;;0;2026-07-16
C0000345;(11) 91729-3304;telefone;bureau;;0;2026-07-18
C0000346;11937140286;telefone;enriquecimento;10000034690;1;2026-07-13
C0000346;(11) 98632-5036;telefone;enriquecimento;10000034690;1;2026-07-13
C0000346;(11) 97248-2955;telefone;enriquecimento;;0;2026-07-13
C0000346;cliente346_0@exemplo.com;email;cadastro;10000034690;0;2026-07-13
C0000347;11939050434;telefone;bureau;10000034770;0;2026-07-23
C0000347;(11) 94746-9681;telefone;bureau;10000034770;1;2026-07-23
C0000347;cliente347_0@exemplo.com;email;bureau;10000034770;0;2026-07-23
C0000348;11915376584;telefone;cadastro;10000034851;0;2026-07-17
C0000348;cliente348_0@exemplo.com;email;bureau;;0;2026-07-17
C0000348;cliente348_1@exemplo.com;email;cadastro;10000034851;0;2026-07-17
C0000349;11939260335;telefone;cadastro;10000034932;1;2026-07-18
C0000349;cliente349_0@exemplo.com;email;bureau;;0;2026-07-18
C0000350;(11) 97224-4899;telefone;cadastro;10000035076;0;2026-07-22
C0000350;cliente350_0@exemplo.com;email;bureau;10000035076;0;2026-07-22
C0000351;11967163632;telefone;cadastro;;0;2026-07-15
C0000351;(11) 99220-8524;telefone;bureau;;1;2026-07-15
C0000351;11937802722;telefone;bureau;10000035157;1;2026-07-15
C0000351;cliente351_0@exemplo.com;email;cadastro;10000035157;0;2026-07-15
C0000352;11996996261;telefone;enriquecimento;10000035238;1;2026-07-18
C0000353;(11) 95301-1925;telefone;enriquecimento;;1;2026-07-18
C0000353;11945884163;telefone;enriquecimento;10000035319;1;2026-07-18
C0000354;11918808386;telefone;cadastro;10000035408;0;2026-07-12
C0000354;(11) 92171-8382;telefone;cadastro;10000035408;0;2026-07-12
C0000354;11933999716;telefone;bureau;10000035408;0;2026-07-12
C0000355;(11) 97360-6441;telefone;bureau;10000035580;1;2026-07-22
C0000355;cliente355_0@exemplo.com;email;enriquecimento;;0;2026-07-22
C0000356;11998014684;telefone;bureau;10000035661;0;2026-07-24
C0000356;(11) 98963-9062;telefone;enriquecimento;;1;2026-07-24
C0000356;(11) 98115-7706;telefone;enriquecimento;;1;2026-07-24
C0000356;cliente356_0@exemplo.com;email;enriquecimento;10000035661;1;2026-07-24
C0000357;(11) 97119-3423;telefone;enriquecimento;;0;2026-07-15
C0000357;cliente357_0@exemplo.com;email;enriquecimento;10000035742;0;2026-07-15
C0000357;cliente357_1@exemplo.com;email;cadastro;10000035742;0;2026-07-15
C0000358;11987111463;telefone;enriquecimento;;0;2026-07-24
C0000358;(11) 93476-2712;telefone;enriquecimento;10000035823;1;2026-07-24
C0000358;cliente358_0@exemplo.com;email;enriquecimento;;0;2026-07-24
C0000358;cliente358_1@exemplo.com;email;bureau;10000035823;0;2026-07-24
C0000359;11929513094;telefone;cadastro;10000035904;0;2026-07-18
C0000359;11930945115;telefone;cadastro;10000035904;0;2026-07-18
C0000359;(11) 97810-3287;telefone;cadastro;10000035904;0;2026-07-18
C0000359;11973607213;telefone;enriquecimento;10000035904;0;2026-07-18
C0000359;cliente359_0@exemplo.com;email;enriquecimento;10000035904;0;2026-07-18
C0000359;cliente359_1@exemplo.com;email;bureau;;0;2026-07-18
C0000360;(11) 99288-2398;telefone;enriquecimento;10000036048;0;2026-07-20
C0000360;cliente360_0@exemplo.com;email;cadastro;10000036048;0;2026-07-20
C0000361;(11) 92172-7533;telefone;cadastro;10000036129;1;2026-07-23
C0000361;(11) 97582-9146;telefone;cadastro;10000036129;1;2026-07-23
C0000361;cliente361_0@exemplo.com;email;bureau;10000036129;0;2026-07-23
C0000361;cliente361_1@exemplo.com;email;bureau;;0;2026-07-23
C0000362;11985300576;telefone;enriquecimento;10000036200;0;2026-07-25
C0000362;11969622247;telefone;cadastro;;0;2026-07-25
C0000362;(11) 96578-2199;telefone;cadastro;10000036200;1;2026-07-25
C0000362;cliente362_0@exemplo.com;email;cadastro;10000036200;0;2026-07-25
C0000362;cliente362_1@exemplo.com;email;enriquecimento;;0;2026-07-25
C0000363;11960435319;telefone;cadastro;10000036390;1;2026-07-23
C0000363;11946685578;telefone;cadastro;10000036390;1;2026-07-23
C0000363;(11) 98622-4438;telefone;bureau;10000036390;0;2026-07-23
C0000364;(11) 97220-3452;telefone;cadastro;10000036471;1;2026-07-16
C0000364;(11) 93067-2747;telefone;enriquecimento;;0;2026-07-16
C0000364;(11) 99543-7748;telefone;enriquecimento;;1;2026-07-16
C0000364;cliente364_0@exemplo.com;email;cadastro;10000036471;0;2026-07-16
C0000364;cliente364_1@exemplo.com;email;bureau;;0;2026-07-16
C0000365;(11) 98798-9327;telefone;bureau;10000036552;1;2026-07-12
C0000365;cliente365_0@exemplo.com;email;cadastro;;1;2026-07-12
C0000366;11929614192;telefone;bureau;10000036633;1;2026-07-14
C0000366;(11) 92818-6152;telefone;cadastro;;1;2026-07-14
C0000366;(11) 95847-4537;telefone;cadastro;10000036633;0;2026-07-14
C0000366;cliente366_0@exemplo.com;email;bureau;;0;2026-07-14
C0000367;11950409241;telefone;bureau;10000036714;0;2026-07-23
C0000367;(11) 95865-6970;telefone;enriquecimento;10000036714;1;2026-07-23
C0000367;cliente367_0@exemplo.com;email;cadastro;;0;2026-07-23
C0000367;cliente367_1@exemplo.com;email;cadastro;;0;2026-07-23
C0000368;11935288872;telefone;cadastro;10000036803;1;2026-07-20
C0000368;(11) 98498-1433;telefone;cadastro;;0;2026-07-20
C0000368;cliente368_0@exemplo.com;email;enriquecimento;;0;2026-07-20
C0000368;cliente368_1@exemplo.com;email;cadastro;;0;2026-07-20
C0000369;(11) 95866-3129;telefone;bureau;10000036986;1;2026-07-21
C0000369;cliente369_0@exemplo.com;email;bureau;10000036986;1;2026-07-21
C0000370;11940410305;telefone;bureau;10000037010;1;2026-07-21
C0000370;11938164383;telefone;enriquecimento;10000037010;1;2026-07-21
C0000370;cliente370_0@exemplo.com;email;enriquecimento;;1;2026-07-21
C0000370;cliente370_1@exemplo.com;email;bureau;10000037010;0;2026-07-21
C0000371;(11) 91580-9144;telefone;bureau;10000037109;1;2026-07-21
C0000371;cliente371_0@exemplo.com;email;bureau;10000037109;0;2026-07-21
C0000371;cliente371_1@exemplo.com;email;enriquecimento;;0;2026-07-21
C0000372;(11) 94722-8730;telefone;bureau;;1;2026-07-20
C0000372;11931549640;telefone;cadastro;10000037281;0;2026-07-20
C0000372;cliente372_0@exemplo.com;email;bureau;10000037281;0;2026-07-20
C0000372;cliente372_1@exemplo.com;email;cadastro;10000037281;0;2026-07-20
C0000373;11923245372;telefone;bureau;;0;2026-07-17
C0000373;cliente373_0@exemplo.com;email;enriquecimento;10000037362;0;2026-07-17
C0000373;cliente373_1@exemplo.com;email;enriquecimento;;0;2026-07-17
C0000374;11926591378;telefone;cadastro;10000037443;1;2026-07-15
C0000374;(11) 97654-7299;telefone;bureau;10000037443;0;2026-07-15
C0000374;cliente374_0@exemplo.com;email;cadastro;10000037443;0;2026-07-15
C0000374;cliente374_1@exemplo.com;email;cadastro;10000037443;0;2026-07-15
C0000375;11949002238;telefone;cadastro;10000037524;1;2026-07-15
C0000375;11919342782;telefone;cadastro;10000037524;0;2026-07-15
C0000375;11959317149;telefone;cadastro;10000037524;0;2026-07-15
C0000375;(11) 97598-7927;telefone;bureau;10000037524;1;2026-07-15
C0000375;cliente375_0@exemplo.com;email;cadastro;10000037524;0;2026-07-15
C0000376;(11) 95545-0370;telefone;cadastro;;1;2026-07-25
C0000376;(11) 96426-2755;telefone;bureau;10000037605;0;2026-07-25
C0000376;cliente376_0@exemplo.com;email;cadastro;10000037605;0;2026-07-25
C0000376;cliente376_1@exemplo.com;email;enriquecimento;;0;2026-07-25
C0000377;(11) 97864-0894;telefone;cadastro;;0;2026-07-25
C0000377;(11) 92450-0436;telefone;enriquecimento;10000037796;1;2026-07-25
C0000377;(11) 94098-0376;telefone;enriquecimento;10000037796;1;2026-07-25
C0000377;(11) 92336-8540;telefone;cadastro;;0;2026-07-25
C0000377;cliente377_0@exemplo.com;email;cadastro;10000037796;0;2026-07-25
C0000378;(11) 97254-8391;telefone;cadastro;10000037877;1;2026-07-22
C0000378;cliente378_0@exemplo.com;email;cadastro;10000037877;0;2026-07-22
C0000378;cliente378_1@exemplo.com;email;cadastro;10000037877;0;2026-07-22
C0000379;(11) 96051-1038;telefone;enriquecimento;;1;2026-07-22
C0000380;11975425092;telefone;enriquecimento;10000038091;1;2026-07-21
C0000380;(11) 97584-1004;telefone;cadastro;;1;2026-07-21
C0000380;cliente380_0@exemplo.com;email;enriquecimento;;0;2026-07-21
C0000380;cliente380_1@exemplo.com;email;bureau;10000038091;0;2026-07-21
C0000381;(11) 95301-4471;telefone;bureau;10000038172;1;2026-07-15
C0000381;11927206452;telefone;enriquecimento;10000038172;1;2026-07-15
C0000381;(11) 95682-5449;telefone;bureau;10000038172;1;2026-07-15
C0000381;cliente381_0@exemplo.com;email;enriquecimento;10000038172;0;2026-07-15
C0000381;cliente381_1@exemplo.com;email;cadastro;;1;2026-07-15
C0000382;(11) 91879-1292;telefone;cadastro;10000038253;1;2026-07-20
C0000383;11988918579;telefone;cadastro;;1;2026-07-12
C0000383;11986551556;telefone;bureau;;1;2026-07-12
C0000383;11986844836;telefone;cadastro;10000038334;1;2026-07-12
C0000383;cliente383_0@exemplo.com;email;bureau;10000038334;0;2026-07-12
C0000383;cliente383_1@exemplo.com;email;bureau;10000038334;0;2026-07-12
C0000384;(11) 98191-8425;telefone;cadastro;;1;2026-07-13
C0000384;11945588515;telefone;cadastro;;0;2026-07-13
C0000384;(11) 96395-9197;telefone;enriquecimento;10000038415;0;2026-07-13
C0000384;(11) 92234-2371;telefone;enriquecimento;;1;2026-07-13
C0000384;cliente384_0@exemplo.com;email;cadastro;10000038415;0;2026-07-13
C0000384;cliente384_1@exemplo.com;email;bureau;10000038415;1;2026-07-13
C0000385;11952057523;telefone;enriquecimento;10000038504;1;2026-07-17
C0000385;(11) 99388-1231;telefone;enriquecimento;10000038504;0;2026-07-17
C0000385;(11) 98349-2593;telefone;cadastro;10000038504;1;2026-07-17
C0000386;11985982862;telefone;bureau;;1;2026-07-12
C0000386;(11) 93693-0522;telefone;enriquecimento;;1;2026-07-12
C0000386;(11) 93019-6097;telefone;cadastro;10000038687;0;2026-07-12
C0000386;(11) 96843-6893;telefone;enriquecimento;;1;2026-07-12
C0000387;(11) 93012-7592;telefone;enriquecimento;10000038768;1;2026-07-15
C0000387;11942962076;telefone;bureau;10000038768;1;2026-07-15
C0000387;cliente387_0@exemplo.com;email;bureau;;0;2026-07-15
C0000388;11996475652;telefone;enriquecimento;10000038849;0;2026-07-13
C0000388;11975208604;telefone;bureau;10000038849;1;2026-07-13
C0000388;(11) 92126-4832;telefone;cadastro;;0;2026-07-13
C0000389;11980055957;telefone;bureau;10000038920;1;2026-07-13
C0000389;11987902618;telefone;cadastro;10000038920;0;2026-07-13
C0000389;cliente389_0@exemplo.com;email;enriquecimento;10000038920;0;2026-07-13
C0000390;11939260590;telefone;cadastro;10000039063;1;2026-07-14
C0000390;11946849119;telefone;bureau;;1;2026-07-14
C0000390;cliente390_0@exemplo.com;email;bureau;10000039063;0;2026-07-14
C0000390;cliente390_1@exemplo.com;email;bureau;10000039063;0;2026-07-14
C0000391;(11) 95136-2065;telefone;cadastro;10000039144;1;2026-07-22
C0000391;(11) 99131-1077;telefone;enriquecimento;;0;2026-07-22
C0000391;cliente391_0@exemplo.com;email;enriquecimento;10000039144;0;2026-07-22
C0000391;cliente391_1@exemplo.com;email;bureau;;0;2026-07-22
C0000392;11926381779;telefone;bureau;10000039225;1;2026-07-12
C0000392;(11) 96937-8298;telefone;enriquecimento;10000039225;0;2026-07-12
C0000392;(11) 96274-4287;telefone;enriquecimento;;0;2026-07-12
C0000392;cliente392_0@exemplo.com;email;bureau;;0;2026-07-12
C0000393;(11) 92075-0109;telefone;cadastro;10000039306;0;2026-07-16
C0000393;11973228801;telefone;enriquecimento;10000039306;0;2026-07-16
C0000393;11954657219;telefone;cadastro;10000039306;0;2026-07-16
C0000393;(11) 92347-4864;telefone;cadastro;10000039306;0;2026-07-16
C0000393;cliente393_0@exemplo.com;email;cadastro;10000039306;0;2026-07-16
C0000393;cliente393_1@exemplo.com;email;cadastro;;1;2026-07-16
C0000394;11910412827;telefone;bureau;;0;2026-07-17
C0000394;(11) 99432-8498;telefone;enriquecimento;10000039497;1;2026-07-17
C0000395;(11) 97059-7948;telefone;enriquecimento;10000039578;0;2026-07-20
C0000395;(11) 94498-7861;telefone;cadastro;10000039578;1;2026-07-20
C0000395;(11) 95396-7101;telefone;bureau;10000039578;0;2026-07-20
C0000395;11936664193;telefone;bureau;10000039578;1;2026-07-20
C0000395;cliente395_0@exemplo.com;email;enriquecimento;10000039578;0;2026-07-20
C0000396;11972065617;telefone;bureau;;0;2026-07-19
C0000396;11932650041;telefone;bureau;10000039659;0;2026-07-19
C0000396;cliente396_0@exemplo.com;email;bureau;10000039659;1;2026-07-19
C0000396;cliente396_1@exemplo.com;email;enriquecimento;10000039659;0;2026-07-19
C0000397;11976323560;telefone;enriquecimento;10000039730;0;2026-07-20
C0000397;11935574404;telefone;enriquecimento;10000039730;0;2026-07-20
C0000397;(11) 94572-9141;telefone;enriquecimento;10000039730;1;2026-07-20
C0000397;(11) 92747-5058;telefone;enriquecimento;10000039730;1;2026-07-20
C0000398;(11) 94160-6345;telefone;bureau;10000039810;0;2026-07-12
C0000398;(11) 95961-1937;telefone;cadastro;10000039810;0;2026-07-12
C0000398;(11) 92150-7650;telefone;enriquecimento;10000039810;1;2026-07-12
C0000398;cliente398_0@exemplo.com;email;bureau;10000039810;0;2026-07-12
C0000399;11973207479;telefone;enriquecimento;10000039900;0;2026-07-18
C0000399;cliente399_0@exemplo.com;email;enriquecimento;10000039900;0;2026-07-18
C0000399;cliente399_1@exemplo.com;email;cadastro;10000039900;0;2026-07-18
C0000400;11985102924;telefone;bureau;;1;2026-07-25
C0000400;(11) 93279-9095;telefone;cadastro;10000040070;1;2026-07-25
C0000400;(11) 95552-3530;telefone;enriquecimento;10000040070;1;2026-07-25
C0000400;11952589618;telefone;enriquecimento;;1;2026-07-25
C0000400;cliente400_0@exemplo.com;email;cadastro;10000040070;0;2026-07-25
C0000401;(11) 94532-8305;telefone;enriquecimento;10000040150;0;2026-07-16
C0000401;(11) 94540-0991;telefone;bureau;10000040150;0;2026-07-16
C0000401;(11) 93214-3753;telefone;bureau;10000040150;0;2026-07-16
C0000402;11931951974;telefone;cadastro;10000040231;1;2026-07-15
C0000402;11976425800;telefone;enriquecimento;10000040231;1;2026-07-15
C0000402;cliente402_0@exemplo.com;email;bureau;10000040231;0;2026-07-15
C0000403;(11) 93424-7098;telefone;cadastro;;0;2026-07-17
C0000403;(11) 94661-3462;telefone;enriquecimento;10000040312;0;2026-07-17
C0000404;11913484583;telefone;enriquecimento;10000040401;0;2026-07-25
C0000404;(11) 92637-3347;telefone;enriquecimento;10000040401;1;2026-07-25
C0000404;(11) 92423-6463;telefone;bureau;;0;2026-07-25
C0000404;11930639394;telefone;bureau;;1;2026-07-25
C0000404;cliente404_0@exemplo.com;email;bureau;10000040401;1;2026-07-25
C0000404;cliente404_1@exemplo.com;email;bureau;;0;2026-07-25
C0000405;11986391152;telefone;enriquecimento;10000040584;0;2026-07-21
C0000405;(11) 99638-8439;telefone;cadastro;10000040584;0;2026-07-21
C0000405;(11) 91949-2426;telefone;cadastro;10000040584;0;2026-07-21
C0000406;(11) 94824-3447;telefone;enriquecimento;;0;2026-07-12
C0000406;(11) 93068-7604;telefone;bureau;10000040665;1;2026-07-12
C0000406;cliente406_0@exemplo.com;email;cadastro;10000040665;0;2026-07-12
C0000407;11969786268;telefone;enriquecimento;10000040746;1;2026-07-13
C0000407;(11) 98557-2241;telefone;cadastro;10000040746;1;2026-07-13
C0000407;11922109438;telefone;bureau;10000040746;0;2026-07-13
C0000407;cliente407_0@exemplo.com;email;enriquecimento;10000040746;0;2026-07-13
C0000407;cliente407_1@exemplo.com;email;bureau;;0;2026-07-13
C0000408;11949017499;telefone;enriquecimento;10000040827;1;2026-07-25
C0000408;(11) 92062-7779;telefone;bureau;10000040827;1;2026-07-25
C0000408;11929945631;telefone;enriquecimento;10000040827;0;2026-07-25
C0000408;(11) 95032-0166;telefone;enriquecimento;10000040827;0;2026-07-25
C0000408;cliente408_0@exemplo.com;email;enriquecimento;10000040827;0;2026-07-25
C0000409;(11) 92097-4924;telefone;bureau;;1;2026-07-12
C0000409;(11) 99879-5539;telefone;cadastro;10000040908;0;2026-07-12
C0000409;(11) 96274-1841;telefone;enriquecimento;10000040908;1;2026-07-12
C0000409;cliente409_0@exemplo.com;email;enriquecimento;10000040908;0;2026-07-12
C0000410;11991074604;telefone;cadastro;10000041041;1;2026-07-19
C0000410;(11) 92427-1459;telefone;enriquecimento;10000041041;0;2026-07-19
C0000410;cliente410_0@exemplo.com;email;bureau;10000041041;0;2026-07-19
C0000411;(11) 96301-5631;telefone;bureau;10000041122;0;2026-07-16
C0000411;11928134687;telefone;bureau;10000041122;1;2026-07-16
C0000411;11912132081;telefone;cadastro;10000041122;1;2026-07-16
C0000411;(11) 93526-2608;telefone;bureau;10000041122;1;2026-07-16
C0000411;cliente411_0@exemplo.com;email;cadastro;10000041122;0;2026-07-16
C0000411;cliente411_1@exemplo.com;email;cadastro;;0;2026-07-16
C0000412;11930457766;telefone;bureau;10000041203;1;2026-07-19
C0000412;(11) 97510-1884;telefone;bureau;10000041203;1;2026-07-19
C0000412;11970333053;telefone;enriquecimento;10000041203;1;2026-07-19
C0000412;11986427662;telefone;enriquecimento;10000041203;1;2026-07-19
C0000412;cliente412_0@exemplo.com;email;enriquecimento;10000041203;1;2026-07-19
C0000413;11975243366;telefone;enriquecimento;;0;2026-07-14
C0000413;(11) 97548-5030;telefone;cadastro;10000041394;1;2026-07-14
C0000413;(11) 91814-7644;telefone;bureau;;1;2026-07-14
C0000413;cliente413_0@exemplo.com;email;enriquecimento;10000041394;0;2026-07-14
C0000414;11931653807;telefone;cadastro;;1;2026-07-16
C0000414;11935796821;telefone;enriquecimento;10000041475;1;2026-07-16
C0000414;(11) 97813-3743;telefone;enriquecimento;10000041475;0;2026-07-16
C0000414;(11) 95552-0344;telefone;cadastro;;0;2026-07-16
C0000414;cliente414_0@exemplo.com;email;cadastro;;0;2026-07-16
C0000414;cliente414_1@exemplo.com;email;enriquecimento;10000041475;0;2026-07-16
C0000415;11993462271;telefone;cadastro;10000041556;0;2026-07-21
C0000415;11921568480;telefone;bureau;;1;2026-07-21
C0000415;11927327046;telefone;enriquecimento;10000041556;1;2026-07-21
C0000415;(11) 97606-0051;telefone;enriquecimento;10000041556;1;2026-07-21
C0000415;cliente415_0@exemplo.com;email;cadastro;10000041556;0;2026-07-21
C0000416;11955329991;telefone;bureau;10000041637;0;2026-07-21
C0000417;(11) 97917-4131;telefone;bureau;10000041718;1;2026-07-16
C0000417;11916767531;telefone;bureau;10000041718;0;2026-07-16
C0000417;(11) 97135-5706;telefone;bureau;;0;2026-07-16
C0000418;11958538289;telefone;enriquecimento;10000041807;1;2026-07-25
C0000418;11949208083;telefone;bureau;10000041807;0;2026-07-25
C0000418;cliente418_0@exemplo.com;email;cadastro;10000041807;0;2026-07-25
C0000419;(11) 94292-5764;telefone;cadastro;;0;2026-07-14
C0000419;(11) 97357-4016;telefone;cadastro;10000041980;1;2026-07-14
C0000419;11921439895;telefone;cadastro;10000041980;0;2026-07-14
C0000419;11965701512;telefone;bureau;;0;2026-07-14
C0000420;11979277190;telefone;enriquecimento;10000042013;1;2026-07-21
C0000420;11913994712;telefone;cadastro;10000042013;0;2026-07-21
C0000420;(11) 97943-7366;telefone;enriquecimento;10000042013;1;2026-07-21
C0000420;11952252354;telefone;enriquecimento;10000042013;0;2026-07-21
C0000420;cliente420_0@exemplo.com;email;cadastro;10000042013;0;2026-07-21
C0000421;11984304333;telefone;bureau;10000042102;0;2026-07-15
C0000421;11952103461;telefone;enriquecimento;;1;2026-07-15
C0000421;(11) 94755-1535;telefone;bureau;10000042102;0;2026-07-15
C0000421;cliente421_0@exemplo.com;email;cadastro;10000042102;0;2026-07-15
C0000421;cliente421_1@exemplo.com;email;cadastro;10000042102;0;2026-07-15
C0000422;(11) 92131-1994;telefone;enriquecimento;;1;2026-07-15
C0000422;11926912191;telefone;enriquecimento;10000042285;1;2026-07-15
C0000422;(11) 93868-6961;telefone;cadastro;;1;2026-07-15
C0000422;(11) 98405-9443;telefone;enriquecimento;10000042285;0;2026-07-15
C0000422;cliente422_0@exemplo.com;email;cadastro;10000042285;0;2026-07-15
C0000422;cliente422_1@exemplo.com;email;enriquecimento;10000042285;0;2026-07-15
C0000423;(11) 94486-3921;telefone;enriquecimento;10000042366;1;2026-07-13
C0000423;cliente423_0@exemplo.com;email;bureau;10000042366;1;2026-07-13
C0000424;11988060201;telefone;bureau;10000042447;0;2026-07-13
C0000424;(11) 99425-4420;telefone;cadastro;10000042447;0;2026-07-13
C0000425;(11) 95848-8507;telefone;cadastro;10000042528;0;2026-07-24
C0000425;(11) 92967-0044;telefone;bureau;;0;2026-07-24
C0000426;(11) 94539-2370;telefone;bureau;10000042609;0;2026-07-24
C0000426;(11) 96906-6531;telefone;cadastro;10000042609;0;2026-07-24
C0000426;11965958370;telefone;cadastro;10000042609;1;2026-07-24
C0000426;(11) 92706-2291;telefone;enriquecimento;;1;2026-07-24
C0000426;cliente426_0@exemplo.com;email;cadastro;10000042609;0;2026-07-24
C0000427;11925940510;telefone;enriquecimento;10000042790;0;2026-07-22
C0000427;(11) 92622-2417;telefone;cadastro;;1;2026-07-22
C0000427;(11) 98016-6008;telefone;cadastro;;1;2026-07-22
C0000427;cliente427_0@exemplo.com;email;bureau;10000042790;0;2026-07-22
C0000428;11975604774;telefone;enriquecimento;10000042870;1;2026-07-23
C0000428;(11) 91906-8358;telefone;enriquecimento;10000042870;1;2026-07-23
C0000428;(11) 98691-4689;telefone;enriquecimento;10000042870;1;2026-07-23
C0000428;cliente428_0@exemplo.com;email;enriquecimento;10000042870;0;2026-07-23
C0000429;(11) 92999-6104;telefone;enriquecimento;;1;2026-07-25
C0000429;(11) 99385-5267;telefone;bureau;10000042951;1;2026-07-25
C0000429;(11) 94124-8877;telefone;bureau;10000042951;1;2026-07-25
C0000429;11916149817;telefone;bureau;10000042951;0;2026-07-25
C0000429;cliente429_0@exemplo.com;email;cadastro;10000042951;0;2026-07-25
C0000430;(11) 93582-7078;telefone;cadastro;;0;2026-07-24
C0000430;cliente430_0@exemplo.com;email;cadastro;10000043095;0;2026-07-24
C0000430;cliente430_1@exemplo.com;email;cadastro;10000043095;0;2026-07-24
C0000431;11946904845;telefone;enriquecimento;10000043176;1;2026-07-18
C0000431;(11) 98778-6253;telefone;enriquecimento;10000043176;0;2026-07-18
C0000431;cliente431_0@exemplo.com;email;cadastro;;0;2026-07-18
C0000431;cliente431_1@exemplo.com;email;enriquecimento;10000043176;0;2026-07-18
C0000432;11923332334;telefone;cadastro;10000043257;1;2026-07-18
C0000432;11948299260;telefone;cadastro;;1;2026-07-18
C0000432;(11) 92202-9742;telefone;cadastro;10000043257;0;2026-07-18
C0000432;(11) 93270-8438;telefone;enriquecimento;10000043257;0;2026-07-18
C0000433;11926235817;telefone;enriquecimento;;1;2026-07-13
C0000433;11990128603;telefone;cadastro;10000043338;0;2026-07-13
C0000433;(11) 97770-2274;telefone;enriquecimento;10000043338;1;2026-07-13
C0000433;(11) 91813-7886;telefone;enriquecimento;10000043338;1;2026-07-13
C0000434;(11) 95088-4443;telefone;bureau;10000043419;1;2026-07-13
C0000434;cliente434_0@exemplo.com;email;enriquecimento;10000043419;0;2026-07-13
C0000435;11984511273;telefone;bureau;;1;2026-07-24
C0000435;11972364542;telefone;cadastro;10000043508;0;2026-07-24
C0000435;(11) 99765-2074;telefone;enriquecimento;;1;2026-07-24
C0000435;11974717944;telefone;cadastro;10000043508;1;2026-07-24
C0000435;cliente435_0@exemplo.com;email;enriquecimento;;0;2026-07-24
C0000435;cliente435_1@exemplo.com;email;cadastro;10000043508;0;2026-07-24
C0000436;11926505688;telefone;enriquecimento;;0;2026-07-19
C0000436;11947508257;telefone;bureau;;1;2026-07-19
C0000436;(11) 97775-5826;telefone;enriquecimento;10000043680;0;2026-07-19
